id.orig_h,id.orig_p,id.resp_h,id.resp_p,proto,service,duration,orig_bytes,resp_bytes,conn_state,missed_bytes,history,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,label
192.168.1.195,51302,192.168.1.1,53,udp,dns,5.005637,78.0,0.0,S0,0,D,2,134,0,0,Benign
192.168.1.195,123,136.243.177.133,123,udp,,,,,S0,0,D,1,76,0,0,Benign
192.168.1.195,52021,192.168.1.1,53,udp,dns,5.000909,78.0,0.0,S0,0,D,2,134,0,0,Benign
192.168.1.195,37389,192.168.1.1,53,udp,dns,5.005657,78.0,0.0,S0,0,D,2,134,0,0,Benign
192.168.1.195,54046,185.244.25.235,6667,tcp,irc,31.85983,62.0,269.0,S3,0,ShAdDaf,7,434,6,589,Malicious
192.168.1.195,123,172.98.77.203,123,udp,,,,,S0,0,D,1,76,0,0,Benign
192.168.1.195,123,31.31.74.35,123,udp,,,,,S0,0,D,1,76,0,0,Benign
192.168.1.195,44687,192.168.1.1,53,udp,dns,5.001918,78.0,0.0,S0,0,D,2,134,0,0,Benign
192.168.1.195,51765,192.168.1.1,53,udp,dns,0.037231,39.0,151.0,SF,0,Dd,1,67,1,179,Benign
192.168.1.195,123,89.221.214.130,123,udp,,,,,S0,0,D,1,76,0,0,Benign
192.168.1.195,59646,192.168.1.1,53,udp,dns,5.13433,78.0,103.0,SF,0,Dd,2,134,1,131,Benign
192.168.1.195,33627,192.168.1.1,53,udp,dns,5.003663,78.0,0.0,S0,0,D,2,134,0,0,Benign
192.168.1.195,54048,185.244.25.235,6667,tcp,irc,36.152634,62.0,269.0,S3,0,ShAdDaf,9,554,6,589,Malicious
192.168.1.195,35978,192.168.1.1,53,udp,dns,5.003893,78.0,0.0,S0,0,D,2,134,0,0,Benign
192.168.1.195,54072,185.244.25.235,6667,tcp,,3.139736,0.0,0.0,S0,0,S,3,180,0,0,Malicious
192.168.1.195,54072,185.244.25.235,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
192.168.1.195,54074,185.244.25.235,6667,tcp,,3.137712,0.0,0.0,S0,0,S,3,180,0,0,Malicious
192.168.1.195,54074,185.244.25.235,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
192.168.1.195,54050,185.244.25.235,6667,tcp,irc,37.437406,62.0,269.0,S3,0,ShAdDaf,8,494,6,589,Malicious
192.168.1.195,123,81.2.248.189,123,udp,,,,,S0,0,D,1,76,0,0,Benign
192.168.1.195,54076,185.244.25.235,6667,tcp,,3.135472,0.0,0.0,S0,0,S,3,180,0,0,Malicious
192.168.1.195,123,146.0.32.144,123,udp,,,,,S0,0,D,1,76,0,0,Benign
192.168.1.195,54076,185.244.25.235,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
192.168.1.195,54078,185.244.25.235,6667,tcp,,3.133228,0.0,0.0,S0,0,S,3,180,0,0,Malicious
192.168.1.195,54078,185.244.25.235,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
192.168.1.195,37646,192.168.1.1,53,udp,dns,5.001157,78.0,0.0,S0,0,D,2,134,0,0,Benign
192.168.1.195,54080,185.244.25.235,6667,tcp,,3.125965,0.0,0.0,S0,0,S,3,180,0,0,Malicious
192.168.1.195,123,82.113.53.35,123,udp,,,,,S0,0,D,1,76,0,0,Benign
192.168.1.195,54080,185.244.25.235,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
192.168.1.195,54082,185.244.25.235,6667,tcp,,3.118752,0.0,0.0,S0,0,S,3,180,0,0,Malicious
192.168.1.195,35787,192.168.1.1,53,udp,dns,5.004142,78.0,0.0,S0,0,D,2,134,0,0,Benign
192.168.1.195,54052,185.244.25.235,6667,tcp,irc,37.742987,62.0,269.0,S3,0,ShAdDaf,9,554,6,589,Malicious
192.168.1.195,54082,185.244.25.235,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
192.168.1.195,54084,185.244.25.235,6667,tcp,,3.116255,0.0,0.0,S0,0,S,3,180,0,0,Malicious
192.168.1.195,54084,185.244.25.235,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
192.168.1.195,36195,192.168.1.1,53,udp,dns,5.001677,78.0,0.0,S0,0,D,2,134,0,0,Benign
192.168.1.195,54086,185.244.25.235,6667,tcp,,3.112965,0.0,0.0,S0,0,S,3,180,0,0,Malicious
192.168.1.195,123,185.189.115.149,123,udp,,,,,S0,0,D,1,76,0,0,Benign
192.168.1.195,54086,185.244.25.235,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
192.168.1.195,54088,185.244.25.235,6667,tcp,,3.104247,0.0,0.0,S0,0,S,3,180,0,0,Malicious
192.168.1.195,32807,192.168.1.1,53,udp,dns,5.004406,78.0,0.0,S0,0,D,2,134,0,0,Benign
192.168.1.195,54088,185.244.25.235,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
192.168.1.195,54090,185.244.25.235,6667,tcp,,3.100488,0.0,0.0,S0,0,S,3,180,0,0,Malicious
192.168.1.195,123,195.21.137.209,123,udp,,,,,S0,0,D,1,76,0,0,Benign
192.168.1.195,54090,185.244.25.235,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
192.168.1.195,54056,185.244.25.235,6667,tcp,irc,31.984016,62.0,269.0,S3,0,ShAdDaf,7,434,6,589,Malicious
192.168.1.195,54092,185.244.25.235,6667,tcp,,3.097987,0.0,0.0,S0,0,S,3,180,0,0,Malicious
192.168.1.195,46429,192.168.1.1,53,udp,dns,5.001412,78.0,0.0,S0,0,D,2,134,0,0,Benign
192.168.1.195,54092,185.244.25.235,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
192.168.1.195,50275,192.168.1.1,53,udp,dns,5.004148,78.0,0.0,S0,0,D,2,134,0,0,Benign
192.168.1.195,36086,192.168.1.1,53,udp,dns,5.005402,78.0,0.0,S0,0,D,2,134,0,0,Benign
192.168.1.195,54058,185.244.25.235,6667,tcp,irc,33.06116,62.0,269.0,S3,0,ShAdDaf,8,494,6,589,Malicious
192.168.1.195,56461,192.168.1.1,53,udp,dns,5.005649,78.0,0.0,S0,0,D,2,134,0,0,Benign
192.168.1.195,123,212.96.160.147,123,udp,,,,,S0,0,D,1,76,0,0,Benign
192.168.1.195,123,37.187.104.44,123,udp,,72.031033,384.0,288.0,SF,0,Dd,8,608,6,456,Benign
192.168.1.195,54312,192.168.1.1,53,udp,dns,5.00564,78.0,0.0,S0,0,D,2,134,0,0,Benign
192.168.1.195,36669,192.168.1.1,53,udp,dns,5.005402,78.0,0.0,S0,0,D,2,134,0,0,Benign
192.168.1.195,54060,185.244.25.235,6667,tcp,irc,33.08244,62.0,269.0,S3,0,ShAdDaf,8,494,6,589,Malicious
192.168.1.195,54098,185.244.25.235,6667,tcp,,3.096991,0.0,0.0,S0,0,S,3,180,0,0,Malicious
192.168.1.195,123,78.108.102.237,123,udp,,,,,S0,0,D,1,76,0,0,Benign
192.168.1.195,123,195.113.144.201,123,udp,,,,,S0,0,D,1,76,0,0,Benign
192.168.1.195,123,37.187.104.44,123,udp,,0.030979,48.0,48.0,SF,0,Dd,1,76,1,76,Benign
192.168.1.195,123,82.113.53.40,123,udp,,,,,S0,0,D,1,76,0,0,Benign
192.168.1.195,54100,185.244.25.235,6667,tcp,,3.107484,0.0,0.0,S0,0,S,3,180,0,0,Malicious
192.168.1.195,54066,185.244.25.235,6667,tcp,irc,35.633483,62.0,260.0,S3,0,ShAdDaf,10,606,7,632,Malicious
192.168.1.195,54100,185.244.25.235,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
192.168.1.195,54102,185.244.25.235,6667,tcp,,3.104753,0.0,0.0,S0,0,S,3,180,0,0,Malicious
192.168.1.195,54102,185.244.25.235,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
192.168.1.195,54104,185.244.25.235,6667,tcp,,3.098998,0.0,0.0,S0,0,S,3,180,0,0,Malicious
192.168.1.195,54104,185.244.25.235,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
192.168.1.195,54106,185.244.25.235,6667,tcp,,3.096996,0.0,0.0,S0,0,S,3,180,0,0,Malicious
192.168.1.195,54106,185.244.25.235,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
192.168.1.195,54068,185.244.25.235,6667,tcp,irc,32.899802,62.0,269.0,S3,0,ShAdDaf,8,486,6,589,Malicious
192.168.1.195,123,195.113.144.201,123,udp,,,,,S0,0,D,1,76,0,0,Benign
192.168.1.195,123,82.113.53.40,123,udp,,,,,S0,0,D,1,76,0,0,Benign
192.168.1.195,54110,185.244.25.235,6667,tcp,,3.117499,0.0,0.0,S0,0,S,3,180,0,0,Malicious
192.168.1.195,54070,185.244.25.235,6667,tcp,irc,35.488575,62.0,269.0,S3,0,ShAdDaf,9,554,6,589,Malicious
192.168.1.195,54110,185.244.25.235,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
192.168.1.195,123,195.113.144.201,123,udp,,,,,S0,0,D,1,76,0,0,Benign
192.168.1.195,123,82.113.53.40,123,udp,,,,,S0,0,D,1,76,0,0,Benign
192.168.1.195,54118,185.244.25.235,6667,tcp,,3.146974,0.0,0.0,S0,0,S,3,180,0,0,Malicious
192.168.1.195,54118,185.244.25.235,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
192.168.1.195,54094,185.244.25.235,6667,tcp,irc,35.925813,62.0,269.0,S3,0,ShAdDaf,10,606,6,589,Malicious
192.168.1.195,123,77.78.107.252,123,udp,,,,,S0,0,D,1,76,0,0,Benign
192.168.1.195,54096,185.244.25.235,6667,tcp,irc,32.88879,62.0,269.0,S3,0,ShAdDaf,7,434,6,589,Malicious
192.168.1.195,54124,185.244.25.235,6667,tcp,,3.156201,0.0,0.0,S0,0,S,3,180,0,0,Malicious
192.168.1.195,54124,185.244.25.235,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
192.168.1.195,54126,185.244.25.235,6667,tcp,,3.152457,0.0,0.0,S0,0,S,3,180,0,0,Malicious
192.168.1.195,54126,185.244.25.235,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
192.168.1.195,54098,185.244.25.235,6667,tcp,irc,32.859818,62.0,269.0,S3,0,ShAdDaf,7,434,6,589,Malicious
192.168.1.195,123,77.78.107.252,123,udp,,,,,S0,0,D,1,76,0,0,Benign
192.168.1.195,54130,185.244.25.235,6667,tcp,,3.148708,0.0,0.0,S0,0,S,3,180,0,0,Malicious
192.168.1.195,54130,185.244.25.235,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
192.168.1.195,54132,185.244.25.235,6667,tcp,,3.146209,0.0,0.0,S0,0,S,3,180,0,0,Malicious
192.168.1.195,54132,185.244.25.235,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
192.168.1.195,54108,185.244.25.235,6667,tcp,irc,33.224349,62.0,269.0,S3,0,ShAdDaf,8,494,6,589,Malicious
192.168.1.195,54136,185.244.25.235,6667,tcp,,3.091241,0.0,0.0,S0,0,S,3,180,0,0,Malicious
192.168.1.195,54136,185.244.25.235,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
192.168.1.195,123,77.78.107.252,123,udp,,,,,S0,0,D,1,76,0,0,Benign
192.168.1.195,54138,185.244.25.235,6667,tcp,,3.088231,0.0,0.0,S0,0,S,3,180,0,0,Malicious
192.168.1.195,54138,185.244.25.235,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
192.168.1.195,54140,185.244.25.235,6667,tcp,,3.16019,0.0,0.0,S0,0,S,3,180,0,0,Malicious
192.168.1.195,54140,185.244.25.235,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
192.168.1.195,54112,185.244.25.235,6667,tcp,irc,32.893265,62.0,269.0,S3,0,ShAdDaf,7,434,6,589,Malicious
192.168.1.195,54114,185.244.25.235,6667,tcp,irc,36.056475,62.0,269.0,S3,0,ShAdDaf,10,606,6,589,Malicious
192.168.1.195,54146,185.244.25.235,6667,tcp,,3.15597,0.0,0.0,S0,0,S,3,180,0,0,Malicious
192.168.1.195,54116,185.244.25.235,6667,tcp,irc,32.994965,62.0,269.0,S3,0,ShAdDaf,7,434,6,589,Malicious
192.168.1.195,54146,185.244.25.235,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
192.168.1.195,54150,185.244.25.235,6667,tcp,,3.094486,0.0,0.0,S0,0,S,3,180,0,0,Malicious
192.168.1.195,54150,185.244.25.235,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
192.168.1.195,54120,185.244.25.235,6667,tcp,irc,36.0295,62.0,269.0,S3,0,ShAdDaf,9,554,6,589,Malicious
192.168.1.195,54122,185.244.25.235,6667,tcp,irc,33.083168,62.0,269.0,S3,0,ShAdDaf,8,494,6,589,Malicious
192.168.1.195,54154,185.244.25.235,6667,tcp,,3.113738,0.0,0.0,S0,0,S,3,180,0,0,Malicious
192.168.1.195,123,89.221.210.188,123,udp,,0.005995,48.0,48.0,SF,0,Dd,1,76,1,76,Benign
192.168.1.195,54156,185.244.25.235,6667,tcp,,3.111993,0.0,0.0,S0,0,S,3,180,0,0,Malicious
192.168.1.195,54156,185.244.25.235,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
192.168.1.195,54158,185.244.25.235,6667,tcp,,3.108736,0.0,0.0,S0,0,S,3,180,0,0,Malicious
192.168.1.195,54128,185.244.25.235,6667,tcp,irc,36.12942,62.0,260.0,S3,0,ShAdDaf,10,606,7,632,Malicious
192.168.1.195,54158,185.244.25.235,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
192.168.1.195,54162,185.244.25.235,6667,tcp,,3.153205,0.0,0.0,S0,0,S,3,180,0,0,Malicious
192.168.1.195,54162,185.244.25.235,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
192.168.1.195,54164,185.244.25.235,6667,tcp,,3.148719,0.0,0.0,S0,0,S,3,180,0,0,Malicious
192.168.1.195,54134,185.244.25.235,6667,tcp,irc,33.932699,62.0,269.0,S3,0,ShAdDaf,8,494,6,589,Malicious
192.168.1.195,54164,185.244.25.235,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
192.168.1.195,54166,185.244.25.235,6667,tcp,,3.146704,0.0,0.0,S0,0,S,3,180,0,0,Malicious
192.168.1.195,54166,185.244.25.235,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
192.168.1.195,54168,185.244.25.235,6667,tcp,,3.139226,0.0,0.0,S0,0,S,3,180,0,0,Malicious
192.168.1.195,54168,185.244.25.235,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
192.168.1.195,54170,185.244.25.235,6667,tcp,,3.137452,0.0,0.0,S0,0,S,3,180,0,0,Malicious
192.168.1.195,54170,185.244.25.235,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
192.168.1.195,54172,185.244.25.235,6667,tcp,,3.129721,0.0,0.0,S0,0,S,3,180,0,0,Malicious
192.168.1.195,54172,185.244.25.235,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
192.168.1.195,54174,185.244.25.235,6667,tcp,,3.127469,0.0,0.0,S0,0,S,3,180,0,0,Malicious
192.168.1.195,54174,185.244.25.235,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
192.168.1.195,54176,185.244.25.235,6667,tcp,,3.119986,0.0,0.0,S0,0,S,3,180,0,0,Malicious
192.168.1.195,54176,185.244.25.235,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
192.168.1.195,54178,185.244.25.235,6667,tcp,,3.117475,0.0,0.0,S0,0,S,3,180,0,0,Malicious
192.168.1.195,54142,185.244.25.235,6667,tcp,irc,36.007742,62.0,269.0,S3,0,ShAdDaf,9,554,6,589,Malicious
192.168.1.195,54178,185.244.25.235,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
192.168.1.195,54180,185.244.25.235,6667,tcp,,3.114736,0.0,0.0,S0,0,S,3,180,0,0,Malicious
192.168.1.195,54180,185.244.25.235,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
192.168.1.195,54182,185.244.25.235,6667,tcp,,3.108229,0.0,0.0,S0,0,S,3,180,0,0,Malicious
192.168.1.195,54182,185.244.25.235,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
192.168.1.195,54184,185.244.25.235,6667,tcp,,3.10573,0.0,0.0,S0,0,S,3,180,0,0,Malicious
192.168.1.195,54144,185.244.25.235,6667,tcp,irc,33.047677,62.0,269.0,S3,0,ShAdDaf,7,434,6,589,Malicious
192.168.1.195,54184,185.244.25.235,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
192.168.1.195,54186,185.244.25.235,6667,tcp,,3.098733,0.0,0.0,S0,0,S,3,180,0,0,Malicious
192.168.1.195,54186,185.244.25.235,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
192.168.1.195,54188,185.244.25.235,6667,tcp,,3.088498,0.0,0.0,S0,0,S,3,180,0,0,Malicious
192.168.1.195,54188,185.244.25.235,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
192.168.1.195,54148,185.244.25.235,6667,tcp,irc,33.143871,62.0,269.0,S3,0,ShAdDaf,8,494,6,589,Malicious
192.168.1.195,54192,185.244.25.235,6667,tcp,,3.133466,0.0,0.0,S0,0,S,3,180,0,0,Malicious
192.168.1.195,54192,185.244.25.235,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
192.168.1.195,54194,185.244.25.235,6667,tcp,,3.129479,0.0,0.0,S0,0,S,3,180,0,0,Malicious
192.168.1.195,54194,185.244.25.235,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
192.168.1.195,54196,185.244.25.235,6667,tcp,,3.127474,0.0,0.0,S0,0,S,3,180,0,0,Malicious
192.168.1.195,54152,185.244.25.235,6667,tcp,irc,36.181891,62.0,269.0,S3,0,ShAdDaf,9,554,6,589,Malicious
192.168.1.195,54196,185.244.25.235,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
192.168.1.195,54198,185.244.25.235,6667,tcp,,3.123707,0.0,0.0,S0,0,S,3,180,0,0,Malicious
192.168.1.195,54198,185.244.25.235,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
192.168.1.195,54200,185.244.25.235,6667,tcp,,3.000569,0.0,0.0,S0,0,S,3,180,0,0,Malicious
192.168.1.195,54200,185.244.25.235,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
192.168.1.195,54202,185.244.25.235,6667,tcp,,3.028538,0.0,0.0,S0,0,S,3,180,0,0,Malicious
192.168.1.195,54202,185.244.25.235,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
192.168.1.195,54204,185.244.25.235,6667,tcp,,3.114222,0.0,0.0,S0,0,S,3,180,0,0,Malicious
192.168.1.195,54154,185.244.25.235,6667,tcp,irc,32.690112,62.0,269.0,S3,0,ShAdDaf,7,434,6,589,Malicious
192.168.1.195,54204,185.244.25.235,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
192.168.1.195,54206,185.244.25.235,6667,tcp,,3.101219,0.0,0.0,S0,0,S,3,180,0,0,Malicious
192.168.1.195,54206,185.244.25.235,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
192.168.1.195,54208,185.244.25.235,6667,tcp,,3.098493,0.0,0.0,S0,0,S,3,180,0,0,Malicious
192.168.1.195,54208,185.244.25.235,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
192.168.1.195,54210,185.244.25.235,6667,tcp,,3.088498,0.0,0.0,S0,0,S,3,180,0,0,Malicious
192.168.1.195,54210,185.244.25.235,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
192.168.1.195,54212,185.244.25.235,6667,tcp,,3.085753,0.0,0.0,S0,0,S,3,180,0,0,Malicious
192.168.1.195,54212,185.244.25.235,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
192.168.1.195,54160,185.244.25.235,6667,tcp,irc,32.94874,62.0,269.0,S3,0,ShAdDaf,7,434,6,589,Malicious
192.168.1.195,123,78.108.102.237,123,udp,,,,,S0,0,D,1,76,0,0,Benign
192.168.1.195,54190,185.244.25.235,6667,tcp,irc,36.272081,62.0,269.0,S3,0,ShAdDaf,10,618,7,641,Malicious
192.168.1.195,123,195.113.144.201,123,udp,,,,,S0,0,D,1,76,0,0,Benign
192.168.1.195,123,82.113.53.40,123,udp,,,,,S0,0,D,1,76,0,0,Benign
192.168.1.195,54216,185.244.25.235,6667,tcp,,3.132225,0.0,0.0,S0,0,S,3,180,0,0,Malicious
192.168.1.195,54216,185.244.25.235,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
192.168.1.195,54218,185.244.25.235,6667,tcp,,3.129193,0.0,0.0,S0,0,S,3,180,0,0,Malicious
192.168.1.195,54218,185.244.25.235,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
192.168.1.195,54220,185.244.25.235,6667,tcp,,3.126942,0.0,0.0,S0,0,S,3,180,0,0,Malicious
192.168.1.195,54220,185.244.25.235,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
192.168.1.195,54222,185.244.25.235,6667,tcp,,3.122995,0.0,0.0,S0,0,S,3,180,0,0,Malicious
192.168.1.195,54222,185.244.25.235,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
192.168.1.195,54224,185.244.25.235,6667,tcp,,3.119479,0.0,0.0,S0,0,S,3,180,0,0,Malicious
192.168.1.195,123,195.113.144.201,123,udp,,,,,S0,0,D,1,76,0,0,Benign
192.168.1.195,54224,185.244.25.235,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
192.168.1.195,54226,185.244.25.235,6667,tcp,,3.117486,0.0,0.0,S0,0,S,3,180,0,0,Malicious
192.168.1.195,123,82.113.53.40,123,udp,,,,,S0,0,D,1,76,0,0,Benign
192.168.1.195,54226,185.244.25.235,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
192.168.1.195,54228,185.244.25.235,6667,tcp,,3.113735,0.0,0.0,S0,0,S,3,180,0,0,Malicious
192.168.1.195,54228,185.244.25.235,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
192.168.1.195,54230,185.244.25.235,6667,tcp,,3.110717,0.0,0.0,S0,0,S,3,180,0,0,Malicious
192.168.1.195,54230,185.244.25.235,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
192.168.1.195,54232,185.244.25.235,6667,tcp,,3.099499,0.0,0.0,S0,0,S,3,180,0,0,Malicious
192.168.1.195,54232,185.244.25.235,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
192.168.1.195,54234,185.244.25.235,6667,tcp,,3.092244,0.0,0.0,S0,0,S,3,180,0,0,Malicious
192.168.1.195,54234,185.244.25.235,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
192.168.1.195,54236,185.244.25.235,6667,tcp,,3.087497,0.0,0.0,S0,0,S,3,180,0,0,Malicious
192.168.1.195,123,195.113.144.201,123,udp,,,,,S0,0,D,1,76,0,0,Benign
192.168.1.195,54214,185.244.25.235,6667,tcp,irc,47.331529,62.0,195.0,S1,0,ShAdD,11,798,6,657,Malicious
192.168.1.195,54236,185.244.25.235,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
192.168.1.195,54238,185.244.25.235,6667,tcp,,3.085245,0.0,0.0,S0,0,S,3,180,0,0,Malicious
192.168.1.195,54238,185.244.25.235,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
192.168.1.195,54240,185.244.25.235,6667,tcp,,3.082246,0.0,0.0,S0,0,S,3,180,0,0,Malicious
192.168.1.195,123,82.113.53.40,123,udp,,,,,S0,0,D,1,76,0,0,Benign
192.168.1.195,54240,185.244.25.235,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
192.168.1.195,54242,185.244.25.235,6667,tcp,,3.159433,0.0,0.0,S0,0,S,3,180,0,0,Malicious
192.168.1.195,54242,185.244.25.235,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
192.168.1.195,54244,185.244.25.235,6667,tcp,,3.156935,0.0,0.0,S0,0,S,3,180,0,0,Malicious
192.168.1.195,54244,185.244.25.235,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
192.168.1.195,54246,185.244.25.235,6667,tcp,,4.256327,0.0,0.0,S0,0,S,3,180,0,0,Malicious
192.168.1.195,54246,185.244.25.235,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
192.168.1.195,54248,185.244.25.235,6667,tcp,,3.145216,0.0,0.0,S0,0,S,3,180,0,0,Malicious
192.168.1.195,54248,185.244.25.235,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
192.168.1.195,54250,185.244.25.235,6667,tcp,,3.138456,0.0,0.0,S0,0,S,3,180,0,0,Malicious
192.168.1.195,54250,185.244.25.235,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
192.168.1.195,54252,185.244.25.235,6667,tcp,,3.135475,0.0,0.0,S0,0,S,3,180,0,0,Malicious
192.168.1.195,54252,185.244.25.235,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
192.168.1.195,54254,185.244.25.235,6667,tcp,,3.132452,0.0,0.0,S0,0,S,3,180,0,0,Malicious
192.168.1.195,54254,185.244.25.235,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
192.168.1.195,54256,185.244.25.235,6667,tcp,,3.129444,0.0,0.0,S0,0,S,3,180,0,0,Malicious
192.168.1.195,54256,185.244.25.235,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
192.168.1.195,54040,185.244.25.235,6667,tcp,irc,2052.049949,595.0,4324.0,RSTR,0,ShAdDatfr,56,3904,52,7127,Malicious
192.168.1.195,54258,185.244.25.235,6667,tcp,,3.125983,0.0,0.0,S0,0,S,3,180,0,0,Malicious
192.168.1.195,54258,185.244.25.235,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
192.168.1.195,54260,185.244.25.235,6667,tcp,,3.121989,0.0,0.0,S0,0,S,3,180,0,0,Malicious
192.168.1.195,54260,185.244.25.235,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
192.168.1.195,54262,185.244.25.235,6667,tcp,,3.119475,0.0,0.0,S0,0,S,3,180,0,0,Malicious
192.168.1.195,54262,185.244.25.235,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
192.168.1.195,54264,185.244.25.235,6667,tcp,,3.117229,0.0,0.0,S0,0,S,3,180,0,0,Malicious
192.168.1.195,54264,185.244.25.235,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
192.168.1.195,123,77.78.107.252,123,udp,,,,,S0,0,D,1,76,0,0,Benign
192.168.1.195,54266,185.244.25.235,6667,tcp,,3.10975,0.0,0.0,S0,0,S,3,180,0,0,Malicious
192.168.1.195,54266,185.244.25.235,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
192.168.1.195,54268,185.244.25.235,6667,tcp,,3.107498,0.0,0.0,S0,0,S,3,180,0,0,Malicious
192.168.1.195,54268,185.244.25.235,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
192.168.1.195,54270,185.244.25.235,6667,tcp,,3.10475,0.0,0.0,S0,0,S,3,180,0,0,Malicious
192.168.1.195,54270,185.244.25.235,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
192.168.1.195,54272,185.244.25.235,6667,tcp,,3.097976,0.0,0.0,S0,0,S,3,180,0,0,Malicious
192.168.1.195,54272,185.244.25.235,6667,tcp,,,,,S0,0,S,1,60,0,0,Malicious
192.168.1.195,54274,185.244.25.235,6667,tcp,,3.09174,0.0,0.0,S0,0,S,3,180,0,0,Malicious
192.168.1.195,123,77.78.107.252,123,udp,,,,,S0,0,D,1,76,0,0,Benign
192.168.1.195,123,77.78.107.252,123,udp,,,,,S0,0,D,1,76,0,0,Benign
